,CiLISI,CiLISI_means
/immune_cell_hum_subtype_wrongly_assigned/original/metrics/unscaled/hvg/R/scanvi_embed,0.319144438176913,0.338263614771588
/immune_cell_hum_subtype_wrongly_assigned/neighbor_shuffled_20_unknown_15/metrics/unscaled/hvg/R/scanvi_embed,0.326368866908625,0.343475393655459
/immune_cell_hum_subtype_wrongly_assigned/merging_1/metrics/unscaled/hvg/R/scanvi_embed,0.330966370691935,0.344075987653257
/immune_cell_hum_subtype_wrongly_assigned/merging_2/metrics/unscaled/hvg/R/scanvi_embed,0.329458369373587,0.342306782488867
/immune_cell_hum_subtype_wrongly_assigned/merging_3/metrics/unscaled/hvg/R/scanvi_embed,0.3331879620451,0.345135650618043
/immune_cell_hum_subtype_wrongly_assigned/merging_4/metrics/unscaled/hvg/R/scanvi_embed,0.334358727691632,0.345573003183005
/immune_cell_hum_subtype_wrongly_assigned/merging_5/metrics/unscaled/hvg/R/scanvi_embed,0.334751490017,0.344326231672623
/immune_cell_hum_subtype_wrongly_assigned/merging_6/metrics/unscaled/hvg/R/scanvi_embed,0.334137379910433,0.344371188639992
/immune_cell_hum_subtype_wrongly_assigned/merging_7/metrics/unscaled/hvg/R/scanvi_embed,0.333813323383178,0.3471810873437
/immune_cell_hum_subtype_wrongly_assigned/merging_8/metrics/unscaled/hvg/R/scanvi_embed,0.333638000241836,0.345554027225885
/immune_cell_hum_subtype_wrongly_assigned/merging_9/metrics/unscaled/hvg/R/scanvi_embed,0.333737219246152,0.344388091455146
/immune_cell_hum_subtype_wrongly_assigned/merging_10/metrics/unscaled/hvg/R/scanvi_embed,0.332260137655473,0.345143094453216
/immune_cell_hum_subtype_wrongly_assigned/merging_11/metrics/unscaled/hvg/R/scanvi_embed,0.334087753046632,0.346322640482079
/immune_cell_hum_subtype_wrongly_assigned/merging_12/metrics/unscaled/hvg/R/scanvi_embed,0.335785511788993,0.346731025829212
