,NMI_cluster/label,ARI_cluster/label,ASW_label,ASW_label/batch,PCR_batch,cell_cycle_conservation,isolated_label_F1,isolated_label_silhouette,graph_conn,kBET,iLISI,cLISI,hvg_overlap,trajectory
/immune_cell_hum/original/metrics/unscaled/hvg/scanvi_embed,0.8592054255441072,0.8903816413847617,0.6096557229757309,0.8744324870516603,0.9325795718803372,0.6202902119821139,0.8560175341822932,0.6307595679536462,0.981221661431553,0.2300499422795163,0.2490623603007553,0.9989428175733326,,0.8573889947972525
/immune_cell_hum/shuffledWithGuide_5/metrics/unscaled/hvg/scanvi_embed,0.854929356086499,0.8876391895084701,0.6100021377205849,0.8746504734705512,0.9328453972072124,0.62035547899332,0.851852697008473,0.6323966383934021,0.9815122585341054,0.2340612040257125,0.253821633249664,0.99887282517419,,0.8565370235823125
/immune_cell_hum/shuffledWithGuide_10/metrics/unscaled/hvg/scanvi_embed,0.8553916357465486,0.8851516500449371,0.6080601811408997,0.8760719578119361,0.9340328162039891,0.6158769888844577,0.854685676657434,0.6340052895247936,0.981166327279107,0.2435964352594379,0.2537596076095614,0.9986174327171828,,0.8628465862668231
/immune_cell_hum/shuffledWithGuide_15/metrics/unscaled/hvg/scanvi_embed,0.8393991128159413,0.8733455124271604,0.6080244928598404,0.8753714979988743,0.9331246215502822,0.6223422854672506,0.816120702374878,0.6340813906863332,0.987820749199494,0.2366206801429431,0.2619382353726148,0.9985683482015414,,0.8617815863524998
/immune_cell_hum/shuffledWithGuide_20/metrics/unscaled/hvg/scanvi_embed,0.842569055911145,0.8695018418748056,0.6049605011940002,0.8753471311459113,0.9339040829088784,0.6237961858224594,0.8524307431174292,0.636052243411541,0.9830818767872076,0.2418522438065564,0.2592727414230952,0.9984122061890104,,0.8579322402713978
/immune_cell_hum/shuffledWithGuide_25/metrics/unscaled/hvg/scanvi_embed,0.8299086795368966,0.8562861732304874,0.604722760617733,0.8751376412829135,0.9346854178339504,0.6146301869967207,0.8529638639932934,0.6343726385384798,0.9814119181630864,0.2433957816542737,0.2666649063848426,0.9982149364616226,,0.859245898319094
/immune_cell_hum/shuffledWithGuide_30/metrics/unscaled/hvg/scanvi_embed,0.8019414802543643,0.6632601207099937,0.6029894351959229,0.8751426467271948,0.9354429830157406,0.6186197649716678,0.855172182018367,0.6352188345044851,0.9817937993019836,0.2422243574010426,0.2667959014297874,0.9981710926817386,,0.8562263941445867
/immune_cell_hum/shuffledWithGuide_35/metrics/unscaled/hvg/scanvi_embed,0.8306873641850657,0.8440338073131605,0.5990150272846222,0.8753876793224067,0.9354561526036904,0.6205882531256467,0.8536511906412028,0.6368796546012163,0.98823517049822,0.2379032480794545,0.2698399979641946,0.9977843098077006,,0.8644515183642059
/immune_cell_hum/shuffledWithGuide_40/metrics/unscaled/hvg/scanvi_embed,0.8212293035246586,0.8388377153437304,0.5847251191735268,0.8751811822316411,0.9373979497099436,0.6282830535584114,0.8532223530202786,0.6374667342752218,0.989262891667618,0.245687616534045,0.2688997407822192,0.9966020067803965,,0.8626772766305522
/immune_cell_hum/shuffledWithGuide_45/metrics/unscaled/hvg/scanvi_embed,0.8260119932717027,0.8401289463538936,0.5821192637085915,0.8771517054061286,0.9375508303997218,0.6139315266883874,0.8521586791990159,0.6426455974578857,0.982792724042977,0.2419700729312506,0.2776730341516109,0.9962726586031156,,0.8584238973258679
/immune_cell_hum/shuffledWithGuide_50/metrics/unscaled/hvg/scanvi_embed,0.828940875742428,0.8427829776687445,0.5753724202513695,0.8766912801810025,0.9349031452201404,0.6307460576729818,0.8476315476458345,0.6385895051062107,0.9828909081937208,0.2411447444099423,0.277261745395801,0.9959264434791482,,0.8619444947742314
/immune_cell_hum/shuffledWithGuide_60/metrics/unscaled/hvg/scanvi_embed,0.8280329825848605,0.8403948937447955,0.5916000753641129,0.8779788424421495,0.9351827713174696,0.6311438370026627,0.8515086649921055,0.6361435279250145,0.980056753135107,0.237645811702432,0.2661562459839152,0.9973448378988106,,0.8584671374765069
/immune_cell_hum/shuffledWithGuide_70/metrics/unscaled/hvg/scanvi_embed,0.8297961943230929,0.8534144662410112,0.5983380004763603,0.877756371111444,0.9334380810044666,0.6207805595806984,0.8589971693511843,0.6369672492146492,0.98271483779696,0.2392363015838331,0.2627655066374849,0.9980660365377454,,0.8630798638424
/immune_cell_hum/shuffledWithGuide_80/metrics/unscaled/hvg/scanvi_embed,0.8359798529981313,0.866589367607568,0.603214330971241,0.876493763767332,0.9323914333356292,0.6285124869095329,0.8560259958821599,0.6399081032723188,0.9813355255617444,0.2368819311265634,0.2589268175009238,0.9985210549798252,,0.8581266916114674
/immune_cell_hum/shuffledWithGuide_90/metrics/unscaled/hvg/scanvi_embed,0.8495950302147556,0.8800350973439192,0.6068350598216057,0.876268063853767,0.9335146066660298,0.6187552555033935,0.8278370139364362,0.6416076328605413,0.9803221426232136,0.230888858378698,0.2588681489425929,0.9986967637195864,,0.8548336747799182
/immune_cell_hum/shuffledWithGuide_100/metrics/unscaled/hvg/scanvi_embed,0.8366826229347557,0.866856024299707,0.6092690378427505,0.8758814272960966,0.9323285994576715,0.6334444241221519,0.8669529277407583,0.6491517890244722,0.9814310265956724,0.2291638241790045,0.251872352984922,0.998829626884126,,0.8505068596371013
/human_pancreas/original/metrics/unscaled/hvg/scanvi_embed,0.922145167521258,0.9534566052118618,0.6196666583418846,0.8614685849550827,0.90993886792685,0.465118317699402,0.175,0.7480190694332123,0.98891850868947,0.4388163697857776,0.3010800013392505,0.9999556753156834,,
/human_pancreas/shuffledWithGuide_5/metrics/unscaled/hvg/scanvi_embed,0.9249544197954506,0.9548642946686524,0.6178508400917053,0.8626643771776913,0.90962834840307,0.4637473601175114,0.1794871794871794,0.7505958676338196,0.9881940460183936,0.4465210811803464,0.3046060767297621,0.9997625535922418,,
/human_pancreas/shuffledWithGuide_10/metrics/unscaled/hvg/scanvi_embed,0.9246674709738238,0.954938155681201,0.6170579046010971,0.8625069171153547,0.9105679579248216,0.4655292522538043,0.175,0.7508113980293274,0.9889735530952636,0.4426684994692652,0.3055294906153499,1.0,,
/human_pancreas/shuffledWithGuide_15/metrics/unscaled/hvg/scanvi_embed,0.9186553954412374,0.9502954571502358,0.6171080246567726,0.8608276140671481,0.9103424210007488,0.4654313290346683,0.1794871794871794,0.7508188188076019,0.9910015378228676,0.4403916961969671,0.3060957129263844,1.0,,
/human_pancreas/shuffledWithGuide_20/metrics/unscaled/hvg/scanvi_embed,0.918426872728798,0.9508262520725967,0.6166094988584518,0.862874548281491,0.911224183616745,0.4621801906939332,0.1794871794871794,0.7497706264257431,0.9888293254549804,0.4462824983083941,0.3004155577307572,0.9998319268808414,,
/human_pancreas/shuffledWithGuide_25/metrics/unscaled/hvg/scanvi_embed,0.921235547659924,0.951014669191964,0.6157529503107071,0.8620791939362339,0.9109260033844336,0.4660484212126337,0.1794871794871794,0.7509706020355225,0.9879895335871688,0.4351090936596289,0.3043403964901239,0.9997943163399536,,
/human_pancreas/shuffledWithGuide_30/metrics/unscaled/hvg/scanvi_embed,0.9174431933548952,0.9497908252094776,0.6146909669041634,0.86239708945785,0.9111347228307296,0.4653861640590992,0.1772151898734177,0.7514769732952118,0.9858753957789635,0.4390080140915181,0.3068917629081358,1.0,,
/human_pancreas/shuffledWithGuide_35/metrics/unscaled/hvg/scanvi_embed,0.916895735132402,0.9479505470488786,0.615184910595417,0.8612942332509013,0.9118812493217796,0.4636308259125341,0.1772151898734177,0.7531562149524689,0.9879314428039722,0.4453597798050435,0.306788903915275,1.0,,
/human_pancreas/shuffledWithGuide_40/metrics/unscaled/hvg/scanvi_embed,0.9158910930999948,0.9476919254833468,0.6129247397184372,0.8616049101711784,0.9121785151412451,0.4628500188432273,0.1794871794871794,0.7501558363437653,0.9890995039379304,0.4373826871470816,0.3098395053524629,0.9997812002026484,,
/human_pancreas/shuffledWithGuide_45/metrics/unscaled/hvg/scanvi_embed,0.9139762572938022,0.9473276615077684,0.6097741797566414,0.8633225470932367,0.9136922671535624,0.4682213248540575,0.1794871794871794,0.7510241866111755,0.9892973855864702,0.4440080344636151,0.3040357989873864,0.9997257056067106,,
/human_pancreas/shuffledWithGuide_50/metrics/unscaled/hvg/scanvi_embed,0.9160275445221908,0.947131359690174,0.6029242128133774,0.8627494128247102,0.91185881063029,0.457371676040413,0.1794871794871794,0.7508103251457214,0.9890164419320108,0.435293707644444,0.3044437524197372,0.9997516942741568,,
/human_pancreas/shuffledWithGuide_60/metrics/unscaled/hvg/scanvi_embed,0.9173436909277192,0.948779262713986,0.6117925122380257,0.8610332272710287,0.9127528623016194,0.4710107257778888,0.1772151898734177,0.7486149370670319,0.9889230731607456,0.4449481541038762,0.3069757877561427,1.0,,
/human_pancreas/shuffledWithGuide_70/metrics/unscaled/hvg/scanvi_embed,0.9167985190904272,0.9504624353247688,0.6149706318974495,0.8603227555577916,0.9125624420438772,0.4749561513026497,0.1772151898734177,0.7501479685306549,0.9865671373823528,0.4418363028419469,0.3076013291135228,1.0,,
/human_pancreas/shuffledWithGuide_80/metrics/unscaled/hvg/scanvi_embed,0.9144089543551562,0.9487422371438284,0.6154068037867546,0.8615096039577473,0.9115562671051296,0.4687821627912528,0.1772151898734177,0.7549572288990021,0.987802030563074,0.4495098912022732,0.304327625974506,1.0,,
/human_pancreas/shuffledWithGuide_90/metrics/unscaled/hvg/scanvi_embed,0.9197032715471396,0.9509346105539164,0.6159798204898834,0.8603867020268395,0.9114050871345588,0.4705938004153713,0.1772151898734177,0.7567658424377441,0.9867014439233912,0.4360367182796334,0.3063943812113692,1.0,,
/human_pancreas/shuffledWithGuide_100/metrics/unscaled/hvg/scanvi_embed,0.9230606939867606,0.9547286417310584,0.6184639260172844,0.8601220425795807,0.9110941228107384,0.4743923996378701,0.1772151898734177,0.7500973343849182,0.988859119118744,0.4376229238058421,0.301387339587941,0.999815085005056,,
/tcells_atlas/original/metrics/unscaled/hvg/scanvi_embed,0.6991878575926521,0.7214099177103448,0.5455512292683125,0.9196179677600136,0.8237240947382154,0.7494892359342717,0.8506104165643228,0.574101476619641,0.9806895043427798,0.3882093250848705,0.1323809566893731,0.9767216366777142,,
/tcells_atlas/shuffledWithGuide_5/metrics/unscaled/hvg/scanvi_embed,0.7089695305737984,0.7356037017044311,0.5458865165710449,0.9200887946180236,0.8234522856483072,0.7542519749687324,0.8486561695188444,0.5748465520640215,0.9807836974840488,0.3856556789620005,0.1350018542757783,0.9758234431619732,,
/tcells_atlas/shuffledWithGuide_10/metrics/unscaled/hvg/scanvi_embed,0.697392446922904,0.7078785164882263,0.5457212030887604,0.9190887161464836,0.8275107775831181,0.7632705118925954,0.8507708094284899,0.5757316934565703,0.9815344133394828,0.3905936304587053,0.1394663307710835,0.9711781254246512,,
/tcells_atlas/shuffledWithGuide_15/metrics/unscaled/hvg/scanvi_embed,0.7008132979155004,0.7282673594244451,0.545185249298811,0.9206617782298072,0.8266234176293568,0.7506882614468545,0.845175947179548,0.5747388390203317,0.980770050919515,0.394641066559704,0.1363062335189953,0.9720561707879553,,
/tcells_atlas/shuffledWithGuide_20/metrics/unscaled/hvg/scanvi_embed,0.7000242279466541,0.7273917303599812,0.5455373860895634,0.9184279406834052,0.8249819395495908,0.7549607807628357,0.8427594502431942,0.5778567145268122,0.9807648125181472,0.3906394438684171,0.1352179150236369,0.9739903806158674,,
/tcells_atlas/shuffledWithGuide_25/metrics/unscaled/hvg/scanvi_embed,0.6960141185078336,0.7247371793702995,0.5402813777327538,0.9225129008098724,0.8407343833993255,0.7427684512139312,0.7787285331972654,0.5582720947762331,0.9787349017282332,0.3867705394269197,0.145138454071303,0.965145892291867,,
/tcells_atlas/shuffledWithGuide_30/metrics/unscaled/hvg/scanvi_embed,0.6918831513337531,0.7234085200159392,0.5414580404758453,0.9215348049678148,0.835525044775482,0.7341056643521601,0.8165744709022036,0.5600104704499245,0.9793324934577148,0.3842791727374784,0.1460637197653105,0.9626120580126564,,
/tcells_atlas/shuffledWithGuide_35/metrics/unscaled/hvg/scanvi_embed,0.6736242527845732,0.7034475958392891,0.5393294766545296,0.9214688329841378,0.8481129824674256,0.7358647248438849,0.8134607765093188,0.557837632795175,0.9806510412779628,0.3854176040582221,0.1474595404275088,0.966300696235006,,
/tcells_atlas/shuffledWithGuide_40/metrics/unscaled/hvg/scanvi_embed,0.6927131811793998,0.7233527629672486,0.5386930704116821,0.9215357282599864,0.8495386222416512,0.7279098987684883,0.8133545077728631,0.5598801858723164,0.9811647961379406,0.3925646493268357,0.1491868130581616,0.961669444587416,,
/tcells_atlas/shuffledWithGuide_45/metrics/unscaled/hvg/scanvi_embed,0.6798535016831125,0.7084265491480966,0.5359560810029507,0.920420136673808,0.852052612729789,0.7224335634406336,0.8165123569422826,0.5593068053325018,0.9802423671683428,0.39599751518866,0.1476858445159626,0.9591002414574668,,
/tcells_atlas/shuffledWithGuide_50/metrics/unscaled/hvg/scanvi_embed,0.6715621872699554,0.7028280848222925,0.5352413319051266,0.9210755671128096,0.8585839397692978,0.7307656928557413,0.8165374250759001,0.5586181071897348,0.9793750198090776,0.3923732981182098,0.1505400931268191,0.9563380723741676,,
/tcells_atlas/shuffledWithGuide_60/metrics/unscaled/hvg/scanvi_embed,0.6635210409003953,0.6964748898364449,0.5377367287874222,0.921309924231218,0.8494561723740729,0.7224687910984938,0.8190696831114616,0.5621623955667019,0.979900868968958,0.3870444775157797,0.1537558794311277,0.958201253735792,,
/tcells_atlas/shuffledWithGuide_70/metrics/unscaled/hvg/scanvi_embed,0.696197388149419,0.731389269900672,0.5393896773457527,0.9220235696160904,0.8471430812818488,0.722968661940891,0.8259417429919914,0.5631280529002348,0.9807779798618318,0.3821468124581907,0.1473701630530969,0.966864184920084,,
/tcells_atlas/shuffledWithGuide_80/metrics/unscaled/hvg/scanvi_embed,0.6734089368363751,0.6944562941003948,0.5418121702969074,0.9220974528537408,0.8351854350816833,0.7264310275110054,0.8239454070323085,0.5659252479672432,0.9806046280909508,0.3920465599783814,0.1454192119901892,0.9727791528625728,,
/tcells_atlas/shuffledWithGuide_90/metrics/unscaled/hvg/scanvi_embed,0.6957601266313995,0.7261937749054378,0.5416904240846634,0.9230485344633012,0.8356524327578718,0.7252830621864399,0.8404853123827621,0.5663532217343649,0.980205898556071,0.3831441787139672,0.1467221267821115,0.9704394901662966,,
/tcells_atlas/shuffledWithGuide_100/metrics/unscaled/hvg/scanvi_embed,0.6960635384283409,0.7184164251469858,0.5441205054521561,0.9217196621386088,0.8267063538700691,0.7292239636016148,0.850014394293744,0.5699534527957439,0.9809729559736748,0.3778097103090102,0.1341607715687549,0.9764603232314144,,
/lung_atlas/original/metrics/unscaled/hvg/scanvi_embed,0.8151742810991324,0.7310827349654794,0.6006726548075676,0.8916991721680863,0.849917573621396,0.6198368924042277,0.8471615720524018,0.6557275950908661,0.9778636100788146,0.3776765755445908,0.1360165012115981,0.9977800182094516,,
/lung_atlas/shuffledWithGuide_5/metrics/unscaled/hvg/scanvi_embed,0.8072233769289996,0.736477813781748,0.601615346968174,0.889937607493282,0.849680689240381,0.6241502910127505,0.8475675675675676,0.6600233316421509,0.9787975709224978,0.3769239412571307,0.1356942909513346,0.997486935759158,,
/lung_atlas/shuffledWithGuide_10/metrics/unscaled/hvg/scanvi_embed,0.8070995365041269,0.7417679889548225,0.5995572581887245,0.8897536921272847,0.8517123601529648,0.6175221487703195,0.6728033472803348,0.6586197316646576,0.9784976027307634,0.3794322837933708,0.1365668706945608,0.9974764324151688,,
/lung_atlas/shuffledWithGuide_15/metrics/unscaled/hvg/scanvi_embed,0.7999736573156936,0.7315430193572049,0.5977276489138603,0.8895956022293777,0.8545371123899485,0.6126565296064577,0.8568281938325992,0.6576942950487137,0.9781044667755784,0.3798767695706739,0.1413798573391896,0.9975455304190768,,
/lung_atlas/shuffledWithGuide_20/metrics/unscaled/hvg/scanvi_embed,0.7967596364531202,0.6911223798564651,0.5954690873622894,0.890622881215535,0.8594034327070516,0.6269637999152688,0.6716917922948074,0.6612841784954071,0.9782488429241312,0.3822551571184257,0.1378302858080356,0.9968240570972524,,
/lung_atlas/shuffledWithGuide_25/metrics/unscaled/hvg/scanvi_embed,0.7929822534601155,0.693458407170584,0.5944982692599297,0.8889752452183599,0.8599819769430187,0.6116076656269948,0.8344988344988346,0.6605583429336548,0.977834084077119,0.3887456533333051,0.137631323013526,0.9964673808410268,,
/lung_atlas/shuffledWithGuide_30/metrics/unscaled/hvg/scanvi_embed,0.7898445287927451,0.6845327306153512,0.593897670507431,0.8916173711403504,0.855774842703443,0.6066942007498843,0.8367129135538954,0.6626929491758347,0.979161550152663,0.3856500075733881,0.1424851899108383,0.9961536057433348,,
/lung_atlas/shuffledWithGuide_35/metrics/unscaled/hvg/scanvi_embed,0.7637436599182793,0.59669313985201,0.5860646814107895,0.8917578648079001,0.8610728725452561,0.6245072661743876,0.8490770901194354,0.6607316881418228,0.97694430807776,0.3861613271864099,0.1478267311580262,0.99489861565256,,
/lung_atlas/shuffledWithGuide_40/metrics/unscaled/hvg/scanvi_embed,0.7697303196923838,0.6147870677920932,0.583392046391964,0.8873230814421688,0.8525304801629342,0.6167229898017772,0.6846999154691462,0.652616560459137,0.9773414497834296,0.3761683432473779,0.149295061262999,0.9956188706250844,,
/lung_atlas/shuffledWithGuide_45/metrics/unscaled/hvg/scanvi_embed,0.763470876303561,0.5931208107085357,0.5764952749013901,0.8893203414994089,0.8523852387681083,0.6080048581973777,0.7325475974614687,0.6490230560302734,0.9798295490739208,0.3860837019529947,0.1492191340273162,0.9945449446507484,,
/lung_atlas/shuffledWithGuide_50/metrics/unscaled/hvg/scanvi_embed,0.7689676473101198,0.6031096929738176,0.5648439526557922,0.8897347933516022,0.8461452191701725,0.5872496151106924,0.7172167707404103,0.6541606932878494,0.977929193064938,0.3710889383115058,0.1510172907397807,0.9938554404011496,,
/lung_atlas/shuffledWithGuide_60/metrics/unscaled/hvg/scanvi_embed,0.7717849882930539,0.6230353278032015,0.5713342875242233,0.88774357457854,0.8406304299903571,0.5994594076654717,0.8274383708467309,0.638048067688942,0.977116401294257,0.3783877552035841,0.1458430199514538,0.995377277342276,,
/lung_atlas/shuffledWithGuide_70/metrics/unscaled/hvg/scanvi_embed,0.7847817570906032,0.6736474844224983,0.5789569169282913,0.8873634797369653,0.8421083204035684,0.6033483725553412,0.654251012145749,0.6541587561368942,0.978419517667662,0.3677571454841345,0.1425777051915466,0.996860780779074,,
/lung_atlas/shuffledWithGuide_80/metrics/unscaled/hvg/scanvi_embed,0.7848327242950977,0.717359589040715,0.5801520496606827,0.8888742213267353,0.8376987715854664,0.6063221389930656,0.8254716981132075,0.6473726630210876,0.978281838445482,0.3691632673010598,0.1440045538840139,0.9969363185955326,,
/lung_atlas/shuffledWithGuide_90/metrics/unscaled/hvg/scanvi_embed,0.8031430585863802,0.6532235950335364,0.5826666727662086,0.8869883861862875,0.8340946339941391,0.60778643381467,0.7542857142857142,0.6488624662160873,0.9785501344305072,0.3621147888765493,0.1414761940797913,0.9974808392209872,,
/lung_atlas/shuffledWithGuide_100/metrics/unscaled/hvg/scanvi_embed,0.8296683888384693,0.7130557410766861,0.5891963392496109,0.8884274727176115,0.83085956839834,0.6121431005433965,0.8443960826985855,0.6458384841680527,0.9811076334089904,0.3650211327808994,0.1300993040284167,0.9980701942757372,,
/immune_cell_hum/original/metrics/unscaled/hvg/scgen_full,0.9237886542692788,0.952627059562518,0.758839875459671,0.8316689780038532,0.7072600288637683,0.6880130725474454,0.896069581722081,0.678767241537571,0.9821856612001364,0.3317361976286979,0.2619077184791305,1.0,,0.8815560925205879
/immune_cell_hum/shuffledWithGuide_5/metrics/unscaled/hvg/scgen_full,0.8677063918259346,0.8784371349943062,0.73373082280159,0.8373927918257735,0.7113032108360409,0.6872187230315338,0.9097744128251108,0.685468066483736,0.9735964137591228,0.2923841334659591,0.2576381167059784,1.0,,0.8846581344571758
/immune_cell_hum/shuffledWithGuide_10/metrics/unscaled/hvg/scgen_full,0.8613310176201476,0.8668721909675451,0.6682308465242386,0.8329566795395753,0.7244631341121773,0.7094258903447173,0.9065454018732269,0.6782902609556913,0.9738099411732904,0.281174592291475,0.2639401449638653,0.9995156073744594,,0.8881002032876052
/immune_cell_hum/shuffledWithGuide_15/metrics/unscaled/hvg/scgen_full,0.8231676000892394,0.7555401034681822,0.6574437618255615,0.8292978679684563,0.7281971591852023,0.7147097424538957,0.8617052040685166,0.6731315329670906,0.9706946195564152,0.2602520880187079,0.2626730391320114,0.9989772028440786,,0.8932545747902247
/immune_cell_hum/shuffledWithGuide_20/metrics/unscaled/hvg/scgen_full,0.8168143076791364,0.6569941175774491,0.6506389230489731,0.8355471584686345,0.7447051491666413,0.6907347768699271,0.8914656152784916,0.669654069468379,0.9737503913521328,0.2622336320939453,0.2595290033011059,0.9989481381362316,,0.8951479057726839
