,NMI_cluster/label,ARI_cluster/label,ASW_label,ASW_label/batch,PCR_batch,cell_cycle_conservation,isolated_label_F1,isolated_label_silhouette,graph_conn,kBET,iLISI,cLISI,hvg_overlap,trajectory
/human_pancreas/unknown_15_shuffling_20/metrics/unscaled/hvg/combat_full,0.9032161118446548,0.9429146610531892,0.6083089634776115,0.8776412083937944,0.9999721265522804,0.5206496421849073,0.1029411764705882,0.6591390520334244,0.9849481294342228,0.2925279275170834,0.1076811413764368,0.9997834987714388,,
/human_pancreas/broad/metrics/unscaled/hvg/combat_full,0.9032161118446548,0.9429146610531892,0.6083089634776115,0.8776412083937944,0.9999721265522804,0.5206496421849073,0.1029411764705882,0.6591390520334244,0.9849481294342228,0.2942873135796359,0.1098127635125328,0.999785863926443,,
/tcells_atlas/unknown_15_shuffling_20/metrics/unscaled/hvg/combat_full,0.5157132306790817,0.474029622781601,0.512736864387989,0.910765487784484,0.999926810677264,0.680102236105897,0.7032345903485138,0.5247057471424341,0.9675527542072986,0.154723471470945,0.0915601076269887,0.9386599961699214,,
/tcells_atlas/broad/metrics/unscaled/hvg/combat_full,0.5157132306790817,0.474029622781601,0.512736864387989,0.910765487784484,0.999926810677264,0.680102236105897,0.7032345903485138,0.5247057471424341,0.9675527542072986,0.1540712238527549,0.090843306027441,0.936173701913738,,
/lung_atlas/unknown_15_shuffling_20/metrics/unscaled/hvg/combat_full,0.7334607074615699,0.5712375246644723,0.572843074798584,0.8858758577583128,0.9999730513910288,0.77644195004935,0.7180385288966725,0.6656224280595779,0.970788343460906,0.2613200179760742,0.0666202867697336,0.9957316111136336,,
/lung_atlas/broad/metrics/unscaled/hvg/combat_full,0.7334607074615699,0.5712375246644723,0.572843074798584,0.8858758577583128,0.9999730513910288,0.77644195004935,0.7180385288966725,0.6656224280595779,0.970788343460906,0.2608718051135625,0.0675269810192833,0.9954830339920095,,
/immune_cell_hum/unknown_15_shuffling_20/metrics/unscaled/hvg/combat_full,0.7376836037075609,0.6092667010452042,0.5699076876044273,0.8339705468331986,0.9999954179816448,0.7626971985833622,0.7482784913228766,0.5847315220453311,0.9647690938806674,0.0300219346384964,0.0958348721457181,0.9978477818535368,,0.8520127428314632
/immune_cell_hum/broad/metrics/unscaled/hvg/combat_full,0.7376836037075609,0.6092667010452042,0.5699076876044273,0.8339705468331986,0.9999954179816448,0.7626971985833622,0.7482784913228766,0.5847315220453311,0.9647690938806674,0.031771284399483,0.09186602865077,0.9978338709867824,,0.8520127428314632
/human_pancreas/unknown_15_shuffling_20/metrics/scaled/hvg/combat_full,0.9051036630549296,0.937395147549535,0.6328868716955185,0.8469758057479911,0.9999999999521164,0.6431952617356728,0.128440366972477,0.7609945237636566,0.9856345301801106,0.334329981996125,0.1002323669651036,1.0,,
/human_pancreas/broad/metrics/scaled/hvg/combat_full,0.9051036630549296,0.937395147549535,0.6328868716955185,0.8469758057479911,0.9999999999521164,0.6431952617356728,0.128440366972477,0.7609945237636566,0.9856345301801106,0.3329756222601164,0.1013360031273393,1.0,,
