,NMI_cluster/label,ARI_cluster/label,ASW_label,ASW_label/batch,PCR_batch,cell_cycle_conservation,isolated_label_F1,isolated_label_silhouette,graph_conn,kBET,iLISI,cLISI,hvg_overlap,trajectory
/immune_cell_hum/original/metrics/unscaled/hvg/scanvi_embed,0.8396157023945047,0.8750245712549477,0.6073299646377563,0.8767569082604411,0.936260339352148,0.6297956175195378,0.8484952943748164,0.640478553250432,0.9875654588736746,0.2254614904670928,0.2589245922907768,0.9988431599612908,,0.8555614882785301
/immune_cell_hum/shuffledWithGuide_5/metrics/unscaled/hvg/scanvi_embed,0.8503095402063438,0.8816991910023103,0.6050495132803917,0.8780259606716911,0.936133294107084,0.6293085693357217,0.850699037985134,0.6433600950986147,0.9882020042494176,0.2276458001295072,0.2532762198859921,0.998966644914402,,0.8514149208325372
/immune_cell_hum/shuffledWithGuide_10/metrics/unscaled/hvg/scanvi_embed,0.8378131029420844,0.8709732873328012,0.6075236350297928,0.8771850273973428,0.9366771337290626,0.6269952384767403,0.8475325501564992,0.6425081361085176,0.985154184534558,0.2313143464666217,0.2525378036126236,0.9987811480620852,,0.8681489616032352
/immune_cell_hum/shuffledWithGuide_15/metrics/unscaled/hvg/scanvi_embed,0.8414538239182876,0.8738545573181019,0.6039343252778053,0.8776268749734344,0.9373172647512382,0.6342554565064771,0.8482124102273868,0.6413987781852484,0.9818467509784076,0.2277033763552658,0.2573732469223798,0.9988574529389812,,0.8684413978698391
/immune_cell_hum/shuffledWithGuide_20/metrics/unscaled/hvg/scanvi_embed,0.8376516491235366,0.8650725652613358,0.6018629893660545,0.8774581925442825,0.936477349890793,0.6377920250339294,0.8481018937937278,0.6420015003532171,0.987152217136476,0.2305235134478478,0.2534384711486809,0.998583347764558,,0.8630629953593245
/immune_cell_hum/shuffledWithGuide_25/metrics/unscaled/hvg/scanvi_embed,0.8349399751433565,0.8578715213846017,0.5999655649065971,0.8770916303248901,0.9350331875356358,0.6335800228882642,0.8474261362842073,0.6432253383100033,0.9878052029410715,0.2326220854853752,0.2590168757127831,0.9982034362817572,,0.8603106507009417
/immune_cell_hum/shuffledWithGuide_30/metrics/unscaled/hvg/scanvi_embed,0.8234549784604013,0.8469441810206475,0.6010229736566544,0.8766391907018561,0.9351833460997568,0.6383969325405752,0.8447819856659327,0.6465479247272015,0.9863493019590128,0.233816177255295,0.2686304407703012,0.9982700699150354,,0.8536322987666
/immune_cell_hum/shuffledWithGuide_35/metrics/unscaled/hvg/scanvi_embed,0.824743144092981,0.8374777936456251,0.594626285135746,0.876572359389665,0.9383108643820138,0.6247677886769215,0.847014998179137,0.6467253211885691,0.9861376781299548,0.2255290140196488,0.2743148892156912,0.9970885705492956,,0.8560301626242923
/immune_cell_hum/shuffledWithGuide_40/metrics/unscaled/hvg/scanvi_embed,0.8188899262394727,0.8316617891070548,0.588291235268116,0.8774270096352306,0.937860114311452,0.6354602513114513,0.8454181746739732,0.6449513528496027,0.9873224979911512,0.2267055441598082,0.2691741018753325,0.9969891558433518,,0.8452904986412305
/immune_cell_hum/shuffledWithGuide_45/metrics/unscaled/hvg/scanvi_embed,0.7938853310331243,0.7959856217595028,0.5811101198196411,0.8766916588985583,0.9392021216748432,0.6439425572620302,0.8420042471699729,0.6456032283604145,0.9872002475775024,0.218285687279204,0.2713208000014132,0.9963536663588174,,0.855461002084481
/immune_cell_hum/shuffledWithGuide_50/metrics/unscaled/hvg/scanvi_embed,0.8168140229407225,0.8301996299373242,0.5751937627792358,0.8787210831393556,0.9355796843575546,0.6291652830284529,0.8441507233039057,0.6422101948410273,0.987136971197751,0.2310296703677143,0.2779415833295549,0.9953569809537992,,0.8517688089505073
/immune_cell_hum/shuffledWithGuide_60/metrics/unscaled/hvg/scanvi_embed,0.794457787186974,0.8029656217382986,0.5895954817533493,0.8781619775830702,0.9367110058310056,0.6420875265442059,0.8495536804907781,0.6422187648713589,0.9872877529779408,0.2268040345077554,0.2691120784649004,0.9975656056484772,,0.8584844971931258
/immune_cell_hum/shuffledWithGuide_70/metrics/unscaled/hvg/scanvi_embed,0.8113235141604161,0.8268239056086615,0.5940860956907272,0.877682608841855,0.9352657846124958,0.6335436971979873,0.8513768057274764,0.6455982569605112,0.9882260222047804,0.2212647376929106,0.262290041180105,0.9979811192577168,,0.8623062408333129
/immune_cell_hum/shuffledWithGuide_80/metrics/unscaled/hvg/scanvi_embed,0.838186554132233,0.8651972631615301,0.6002098023891449,0.8781177359330151,0.933179745223318,0.6418949642741657,0.8511450951730357,0.6486560367047787,0.9881442314396184,0.2172169108515295,0.2659802814429791,0.9987276746335232,,0.8516298873365218
/immune_cell_hum/shuffledWithGuide_90/metrics/unscaled/hvg/scanvi_embed,0.8360368976080822,0.8684130507060149,0.6034518405795097,0.8784498415680184,0.9338944042953072,0.6504446318156848,0.856761517303151,0.6481430977582932,0.9883293820339892,0.2146686176661043,0.2536246149621953,0.998845055579525,,0.8602736654199252
/immune_cell_hum/shuffledWithGuide_100/metrics/unscaled/hvg/scanvi_embed,0.8455938313959547,0.8802255478238407,0.6070603802800179,0.877211820808848,0.9334797116727636,0.6423852248068926,0.874217168556024,0.6545396596193314,0.9874811108516004,0.2197609726726299,0.2474024449317383,0.9991399069945054,,0.8576021795933296
/human_pancreas/original/metrics/unscaled/hvg/scanvi_embed,0.9204580917572298,0.9510740950300172,0.6082265600562096,0.8618004692498505,0.9202456300494424,0.4376360290248787,0.1076923076923076,0.8074859976768494,0.995638005709041,0.4329412223418944,0.3037901574343776,0.9998322101891468,,
/human_pancreas/shuffledWithGuide_5/metrics/unscaled/hvg/scanvi_embed,0.92110333545873,0.9527274284296756,0.6077507212758064,0.8610266743831932,0.9203248298618976,0.4402687111908893,0.1085271317829457,0.806345671415329,0.995309300483983,0.4326950855407392,0.3085760608650971,0.9998746917281788,,
